hotel_id,aspect,sentiment,mention_count,pos_count,neg_count,is_facility
872,staff,0.867,158,137,21,0
872,cleanliness,0.887,80,71,9,0
872,location,0.924,144,133,11,0
872,room_comfort,0.496,236,117,119,0
872,value,0.457,46,21,25,0
872,noise,0.5,38,19,19,0
872,breakfast,0.778,99,77,22,0
873,wifi,0.216,51,11,40,1
873,pool,0.0,2,0,2,1
873,gym,0.0,4,0,4,1
873,sauna,0.0,1,0,1,1
873,restaurant,0.675,123,83,40,1
873,room_service,0.385,13,5,8,1
873,lounge,0.0,1,0,1,1
873,event_space,0.846,13,11,2,1
873,staff,0.798,568,453,115,0
873,cleanliness,0.904,353,319,34,0
873,location,0.888,348,309,39,0
873,room_comfort,0.724,952,689,263,0
873,value,0.562,208,117,91,0
873,noise,0.395,76,30,46,0
873,breakfast,0.464,349,162,187,0
874,wifi,0.167,24,4,20,1
874,pool,0.0,2,0,2,1
874,gym,0.0,1,0,1,1
874,restaurant,0.72,25,18,7,1
874,room_service,0.0,3,0,3,1
874,staff,0.803,76,61,15,0
874,cleanliness,0.696,46,32,14,0
874,location,0.946,112,106,6,0
874,room_comfort,0.483,118,57,61,0
874,value,0.632,19,12,7,0
874,noise,0.409,22,9,13,0
874,breakfast,0.718,39,28,11,0
875,wifi,0.25,24,6,18,1
875,pool,0.0,1,0,1,1
875,gym,0.25,4,1,3,1
875,restaurant,0.842,57,48,9,1
875,room_service,0.5,4,2,2,1
875,lounge,1.0,1,1,0,1
875,staff,0.872,226,197,29,0
875,cleanliness,0.875,40,35,5,0
875,location,0.973,185,180,5,0
875,room_comfort,0.612,263,161,102,0
875,value,0.588,34,20,14,0
875,noise,0.525,61,32,29,0
875,breakfast,0.721,140,101,39,0
876,wifi,0.25,4,1,3,1
876,gym,0.0,1,0,1,1
876,restaurant,0.75,4,3,1,1
876,room_service,0.0,2,0,2,1
876,staff,0.793,29,23,6,0
876,cleanliness,0.85,20,17,3,0
876,location,0.978,45,44,1,0
876,room_comfort,0.431,58,25,33,0
876,value,0.273,11,3,8,0
876,noise,0.25,8,2,6,0
876,breakfast,0.714,7,5,2,0
877,wifi,0.444,9,4,5,1
877,pool,0.0,1,0,1,1
877,gym,0.0,5,0,5,1
877,sauna,0.0,2,0,2,1
877,restaurant,0.611,36,22,14,1
877,room_service,0.5,8,4,4,1
877,lounge,0.0,1,0,1,1
877,staff,0.824,170,140,30,0
877,cleanliness,0.821,56,46,10,0
877,location,0.933,149,139,10,0
877,room_comfort,0.554,224,124,100,0
877,value,0.245,49,12,37,0
877,noise,0.098,41,4,37,0
877,breakfast,0.722,108,78,30,0
878,wifi,0.182,11,2,9,1
878,gym,0.0,1,0,1,1
878,restaurant,0.333,3,1,2,1
878,room_service,0.5,2,1,1,1
878,lounge,0.5,4,2,2,1
878,staff,0.702,57,40,17,0
878,cleanliness,0.632,19,12,7,0
878,location,0.956,68,65,3,0
878,room_comfort,0.506,85,43,42,0
878,value,0.438,16,7,9,0
878,noise,1.0,5,5,0,0
878,breakfast,0.343,35,12,23,0
879,wifi,0.375,24,9,15,1
879,pool,0.0,6,0,6,1
879,gym,0.083,12,1,11,1
879,sauna,0.556,9,5,4,1
879,restaurant,0.675,83,56,27,1
879,room_service,0.188,16,3,13,1
879,lounge,0.889,9,8,1,1
879,event_space,0.333,3,1,2,1
879,staff,0.753,283,213,70,0
879,cleanliness,0.706,119,84,35,0
879,location,0.815,232,189,43,0
879,room_comfort,0.567,372,211,161,0
879,value,0.254,138,35,103,0
879,noise,0.652,115,75,40,0
879,breakfast,0.415,130,54,76,0
880,wifi,0.5,4,2,2,1
880,restaurant,0.375,8,3,5,1
880,room_service,0.333,6,2,4,1
880,staff,0.886,35,31,4,0
880,cleanliness,0.857,7,6,1,0
880,location,0.939,33,31,2,0
880,room_comfort,0.681,47,32,15,0
880,value,0.2,10,2,8,0
880,noise,0.5,6,3,3,0
880,breakfast,0.429,14,6,8,0
881,wifi,0.361,72,26,46,1
881,pool,0.0,4,0,4,1
881,gym,0.0,3,0,3,1
881,sauna,0.0,1,0,1,1
881,restaurant,0.393,84,33,51,1
881,room_service,0.571,7,4,3,1
881,lounge,0.0,2,0,2,1
881,event_space,1.0,1,1,0,1
881,staff,0.724,351,254,97,0
881,cleanliness,0.689,264,182,82,0
881,location,0.693,261,181,80,0
881,room_comfort,0.578,628,363,265,0
881,value,0.476,145,69,76,0
881,noise,0.508,61,31,30,0
881,breakfast,0.589,175,103,72,0
882,wifi,0.25,4,1,3,1
882,pool,0.0,3,0,3,1
882,gym,1.0,2,2,0,1
882,sauna,0.0,5,0,5,1
882,restaurant,0.444,9,4,5,1
882,room_service,0.0,2,0,2,1
882,lounge,1.0,5,5,0,1
882,staff,0.565,46,26,20,0
882,cleanliness,0.556,18,10,8,0
882,location,0.724,29,21,8,0
882,room_comfort,0.537,67,36,31,0
882,value,0.333,18,6,12,0
882,noise,0.8,5,4,1,0
882,breakfast,0.45,40,18,22,0
883,wifi,0.302,43,13,30,1
883,pool,0.0,2,0,2,1
883,gym,0.0,6,0,6,1
883,restaurant,0.79,62,49,13,1
883,room_service,0.308,13,4,9,1
883,lounge,0.333,3,1,2,1
883,event_space,1.0,3,3,0,1
883,staff,0.891,395,352,43,0
883,cleanliness,0.812,207,168,39,0
883,location,0.965,403,389,14,0
883,room_comfort,0.514,558,287,271,0
883,value,0.333,126,42,84,0
883,noise,0.57,86,49,37,0
883,breakfast,0.777,287,223,64,0
884,wifi,0.5,14,7,7,1
884,restaurant,1.0,11,11,0,1
884,room_service,0.5,2,1,1,1
884,event_space,0.75,4,3,1,1
884,staff,0.914,58,53,5,0
884,cleanliness,0.959,49,47,2,0
884,location,0.892,93,83,10,0
884,room_comfort,0.566,106,60,46,0
884,value,0.333,30,10,20,0
884,noise,0.385,13,5,8,0
884,breakfast,0.15,20,3,17,0
885,wifi,0.091,11,1,10,1
885,pool,0.585,41,24,17,1
885,gym,0.0,5,0,5,1
885,sauna,0.615,13,8,5,1
885,restaurant,0.667,57,38,19,1
885,room_service,0.667,9,6,3,1
885,lounge,0.6,5,3,2,1
885,event_space,1.0,1,1,0,1
885,staff,0.929,196,182,14,0
885,cleanliness,0.938,32,30,2,0
885,location,0.973,113,110,3,0
885,room_comfort,0.81,163,132,31,0
885,value,0.259,58,15,43,0
885,noise,0.824,17,14,3,0
885,breakfast,0.626,91,57,34,0
886,wifi,0.476,42,20,22,1
886,pool,0.0,2,0,2,1
886,gym,0.143,14,2,12,1
886,sauna,0.6,15,9,6,1
886,restaurant,0.446,56,25,31,1
886,room_service,0.333,6,2,4,1
886,lounge,0.71,31,22,9,1
886,event_space,0.5,4,2,2,1
886,staff,0.66,159,105,54,0
886,cleanliness,0.844,128,108,20,0
886,location,0.754,171,129,42,0
886,room_comfort,0.694,317,220,97,0
886,value,0.343,105,36,69,0
886,noise,0.595,42,25,17,0
886,breakfast,0.669,163,109,54,0
887,wifi,0.4,10,4,6,1
887,pool,0.0,3,0,3,1
887,gym,0.667,3,2,1,1
887,restaurant,0.724,29,21,8,1
887,room_service,0.333,3,1,2,1
887,lounge,0.0,1,0,1,1
887,staff,0.845,71,60,11,0
887,cleanliness,0.85,40,34,6,0
887,location,0.635,52,33,19,0
887,room_comfort,0.716,74,53,21,0
887,value,0.524,21,11,10,0
887,noise,0.571,21,12,9,0
887,breakfast,0.659,44,29,15,0
888,wifi,0.419,31,13,18,1
888,pool,0.0,2,0,2,1
888,gym,0.5,8,4,4,1
888,restaurant,0.697,66,46,20,1
888,room_service,1.0,3,3,0,1
888,lounge,0.667,3,2,1,1
888,event_space,0.0,1,0,1,1
888,staff,0.832,388,323,65,0
888,cleanliness,0.724,152,110,42,0
888,location,0.893,270,241,29,0
888,room_comfort,0.581,511,297,214,0
888,value,0.198,116,23,93,0
888,noise,0.415,82,34,48,0
888,breakfast,0.4,140,56,84,0
889,wifi,0.0,7,0,7,1
889,pool,0.333,3,1,2,1
889,gym,0.0,1,0,1,1
889,sauna,0.25,4,1,3,1
889,restaurant,0.5,4,2,2,1
889,room_service,0.25,4,1,3,1
889,staff,0.75,52,39,13,0
889,cleanliness,0.632,19,12,7,0
889,location,0.983,60,59,1,0
889,room_comfort,0.491,57,28,29,0
889,value,0.2,15,3,12,0
889,noise,0.571,7,4,3,0
889,breakfast,0.529,17,9,8,0
890,wifi,0.222,9,2,7,1
890,gym,0.0,1,0,1,1
890,restaurant,0.875,8,7,1,1
890,staff,0.63,46,29,17,0
890,cleanliness,0.897,29,26,3,0
890,location,0.921,38,35,3,0
890,room_comfort,0.607,61,37,24,0
890,value,0.778,9,7,2,0
890,noise,0.4,5,2,3,0
890,breakfast,0.667,15,10,5,0
891,pool,1.0,2,2,0,1
891,gym,0.5,2,1,1,1
891,sauna,0.0,1,0,1,1
891,restaurant,0.87,23,20,3,1
891,room_service,0.5,2,1,1,1
891,staff,0.746,59,44,15,0
891,cleanliness,0.917,36,33,3,0
891,location,0.868,53,46,7,0
891,room_comfort,0.635,96,61,35,0
891,value,0.471,17,8,9,0
891,noise,0.714,14,10,4,0
891,breakfast,0.556,18,10,8,0
892,wifi,0.333,12,4,8,1
892,gym,0.667,3,2,1,1
892,sauna,1.0,1,1,0,1
892,restaurant,0.87,23,20,3,1
892,staff,0.883,120,106,14,0
892,cleanliness,0.857,42,36,6,0
892,location,0.962,156,150,6,0
892,room_comfort,0.479,169,81,88,0
892,value,0.241,29,7,22,0
892,noise,0.481,27,13,14,0
892,breakfast,0.558,43,24,19,0
893,wifi,0.875,8,7,1,1
893,pool,0.0,2,0,2,1
893,gym,0.75,4,3,1,1
893,sauna,0.5,2,1,1,1
893,restaurant,0.65,20,13,7,1
893,room_service,0.5,4,2,2,1
893,lounge,1.0,12,12,0,1
893,event_space,0.667,3,2,1,1
893,staff,0.939,147,138,9,0
893,cleanliness,0.944,54,51,3,0
893,location,0.743,105,78,27,0
893,room_comfort,0.816,163,133,30,0
893,value,0.281,57,16,41,0
893,noise,0.87,23,20,3,0
893,breakfast,0.675,83,56,27,0
894,wifi,0.25,4,1,3,1
894,restaurant,1.0,1,1,0,1
894,lounge,1.0,1,1,0,1
894,staff,0.85,20,17,3,0
894,cleanliness,0.7,10,7,3,0
894,location,1.0,21,21,0,0
894,room_comfort,0.393,28,11,17,0
894,value,0.1,10,1,9,0
894,noise,1.0,4,4,0,0
894,breakfast,0.353,17,6,11,0
895,wifi,0.351,37,13,24,1
895,pool,0.0,5,0,5,1
895,gym,0.077,13,1,12,1
895,sauna,0.0,4,0,4,1
895,restaurant,0.649,37,24,13,1
895,room_service,0.138,29,4,25,1
895,lounge,0.417,12,5,7,1
895,event_space,0.556,9,5,4,1
895,staff,0.682,311,212,99,0
895,cleanliness,0.358,123,44,79,0
895,location,0.948,363,344,19,0
895,room_comfort,0.325,587,191,396,0
895,value,0.23,139,32,107,0
895,noise,0.119,101,12,89,0
895,breakfast,0.453,150,68,82,0
896,wifi,0.556,9,5,4,1
896,restaurant,0.812,16,13,3,1
896,room_service,0.0,1,0,1,1
896,staff,0.855,83,71,12,0
896,cleanliness,0.886,35,31,4,0
896,location,0.939,115,108,7,0
896,room_comfort,0.594,96,57,39,0
896,value,0.375,16,6,10,0
896,noise,0.182,22,4,18,0
896,breakfast,0.829,76,63,13,0
897,wifi,0.25,4,1,3,1
897,sauna,0.4,5,2,3,1
897,restaurant,0.8,5,4,1,1
897,room_service,0.5,2,1,1,1
897,staff,0.761,46,35,11,0
897,cleanliness,0.556,18,10,8,0
897,location,0.929,85,79,6,0
897,room_comfort,0.461,89,41,48,0
897,value,0.222,18,4,14,0
897,noise,0.667,6,4,2,0
897,breakfast,0.263,19,5,14,0
898,wifi,0.667,3,2,1,1
898,gym,0.0,1,0,1,1
898,restaurant,0.5,4,2,2,1
898,room_service,0.0,2,0,2,1
898,staff,0.833,12,10,2,0
898,cleanliness,0.833,6,5,1,0
898,location,1.0,13,13,0,0
898,room_comfort,0.533,15,8,7,0
898,value,0.0,2,0,2,0
898,noise,0.5,2,1,1,0
898,breakfast,0.25,4,1,3,0
899,wifi,0.579,19,11,8,1
899,pool,0.5,2,1,1,1
899,gym,0.143,7,1,6,1
899,sauna,0.0,4,0,4,1
899,restaurant,0.779,86,67,19,1
899,room_service,0.167,18,3,15,1
899,lounge,0.727,11,8,3,1
899,event_space,0.0,1,0,1,1
899,staff,0.599,212,127,85,0
899,cleanliness,0.574,115,66,49,0
899,location,0.474,232,110,122,0
899,room_comfort,0.529,461,244,217,0
899,value,0.305,105,32,73,0
899,noise,0.667,21,14,7,0
899,breakfast,0.63,135,85,50,0
900,wifi,0.333,6,2,4,1
900,restaurant,1.0,4,4,0,1
900,room_service,0.0,1,0,1,1
900,staff,0.906,32,29,3,0
900,cleanliness,0.429,7,3,4,0
900,location,1.0,28,28,0,0
900,room_comfort,0.424,33,14,19,0
900,value,0.25,8,2,6,0
900,noise,0.5,8,4,4,0
900,breakfast,0.538,13,7,6,0
901,wifi,1.0,1,1,0,1
901,gym,1.0,1,1,0,1
901,sauna,1.0,1,1,0,1
901,restaurant,1.0,1,1,0,1
901,lounge,1.0,1,1,0,1
901,staff,0.895,19,17,2,0
901,cleanliness,0.923,13,12,1,0
901,location,0.75,16,12,4,0
901,room_comfort,0.76,25,19,6,0
901,value,0.333,3,1,2,0
901,noise,0.25,4,1,3,0
901,breakfast,0.8,15,12,3,0
902,wifi,0.122,41,5,36,1
902,pool,0.0,9,0,9,1
902,gym,0.273,11,3,8,1
902,sauna,0.0,7,0,7,1
902,restaurant,0.63,27,17,10,1
902,room_service,0.286,7,2,5,1
902,lounge,0.824,17,14,3,1
902,event_space,0.0,1,0,1,1
902,staff,0.813,134,109,25,0
902,cleanliness,0.795,39,31,8,0
902,location,0.821,95,78,17,0
902,room_comfort,0.558,163,91,72,0
902,value,0.188,64,12,52,0
902,noise,0.727,22,16,6,0
902,breakfast,0.74,100,74,26,0
903,wifi,0.561,41,23,18,1
903,pool,0.0,1,0,1,1
903,gym,0.786,14,11,3,1
903,sauna,0.333,3,1,2,1
903,restaurant,0.551,127,70,57,1
903,room_service,0.652,23,15,8,1
903,lounge,0.375,8,3,5,1
903,event_space,0.333,3,1,2,1
903,staff,0.793,685,543,142,0
903,cleanliness,0.815,216,176,40,0
903,location,0.928,671,623,48,0
903,room_comfort,0.499,1103,550,553,0
903,value,0.395,167,66,101,0
903,noise,0.277,271,75,196,0
903,breakfast,0.664,616,409,207,0
904,wifi,0.433,30,13,17,1
904,gym,0.3,10,3,7,1
904,sauna,0.667,6,4,2,1
904,restaurant,0.864,59,51,8,1
904,room_service,0.5,4,2,2,1
904,lounge,1.0,5,5,0,1
904,staff,0.841,270,227,43,0
904,cleanliness,0.842,133,112,21,0
904,location,0.94,335,315,20,0
904,room_comfort,0.515,433,223,210,0
904,value,0.519,81,42,39,0
904,noise,0.77,113,87,26,0
904,breakfast,0.733,247,181,66,0
905,wifi,0.585,65,38,27,1
905,pool,0.0,3,0,3,1
905,gym,0.0,8,0,8,1
905,sauna,0.0,1,0,1,1
905,restaurant,0.644,180,116,64,1
905,room_service,0.263,38,10,28,1
905,lounge,0.733,60,44,16,1
905,event_space,0.4,5,2,3,1
905,staff,0.797,1440,1147,293,0
905,cleanliness,0.663,531,352,179,0
905,location,0.934,1357,1268,89,0
905,room_comfort,0.327,2557,835,1722,0
905,value,0.416,380,158,222,0
905,noise,0.459,194,89,105,0
905,breakfast,0.727,649,472,177,0
906,wifi,0.6,5,3,2,1
906,restaurant,0.857,14,12,2,1
906,room_service,0.25,4,1,3,1
906,lounge,0.5,2,1,1,1
906,staff,0.891,101,90,11,0
906,cleanliness,1.0,12,12,0,0
906,location,0.963,109,105,4,0
906,room_comfort,0.624,178,111,67,0
906,value,0.208,24,5,19,0
906,noise,0.559,34,19,15,0
906,breakfast,0.5,42,21,21,0
907,wifi,0.1,10,1,9,1
907,pool,0.727,11,8,3,1
907,sauna,0.75,12,9,3,1
907,restaurant,0.692,13,9,4,1
907,room_service,1.0,1,1,0,1
907,lounge,0.533,15,8,7,1
907,staff,0.831,65,54,11,0
907,cleanliness,0.909,11,10,1,0
907,location,0.903,31,28,3,0
907,room_comfort,0.678,59,40,19,0
907,value,0.273,22,6,16,0
907,noise,1.0,3,3,0,0
907,breakfast,0.583,36,21,15,0
908,wifi,0.167,6,1,5,1
908,gym,0.0,1,0,1,1
908,restaurant,0.889,9,8,1,1
908,staff,0.805,41,33,8,0
908,cleanliness,0.857,14,12,2,0
908,location,0.976,42,41,1,0
908,room_comfort,0.538,39,21,18,0
908,value,0.1,10,1,9,0
908,noise,0.667,9,6,3,0
908,breakfast,0.55,20,11,9,0
909,wifi,0.533,15,8,7,1
909,pool,0.0,1,0,1,1
909,gym,0.0,1,0,1,1
909,restaurant,0.727,11,8,3,1
909,room_service,0.0,3,0,3,1
909,lounge,1.0,1,1,0,1
909,event_space,0.0,1,0,1,1
909,staff,0.855,83,71,12,0
909,cleanliness,0.815,65,53,12,0
909,location,0.939,98,92,6,0
909,room_comfort,0.664,128,85,43,0
909,value,0.476,21,10,11,0
909,noise,0.714,14,10,4,0
909,breakfast,0.308,26,8,18,0
910,wifi,1.0,5,5,0,1
910,pool,0.0,1,0,1,1
910,gym,0.5,2,1,1,1
910,sauna,0.0,1,0,1,1
910,restaurant,0.444,9,4,5,1
910,room_service,0.2,5,1,4,1
910,lounge,0.0,1,0,1,1
910,staff,0.867,75,65,10,0
910,cleanliness,0.775,40,31,9,0
910,location,0.906,53,48,5,0
910,room_comfort,0.56,91,51,40,0
910,value,0.375,16,6,10,0
910,noise,0.75,4,3,1,0
910,breakfast,0.48,25,12,13,0
911,wifi,0.211,38,8,30,1
911,pool,0.0,2,0,2,1
911,gym,0.0,7,0,7,1
911,sauna,0.0,1,0,1,1
911,restaurant,0.452,42,19,23,1
911,room_service,0.25,4,1,3,1
911,lounge,1.0,2,2,0,1
911,staff,0.822,157,129,28,0
911,cleanliness,0.835,91,76,15,0
911,location,0.903,216,195,21,0
911,room_comfort,0.51,263,134,129,0
911,value,0.381,42,16,26,0
911,noise,0.38,50,19,31,0
911,breakfast,0.457,94,43,51,0
912,wifi,0.205,39,8,31,1
912,pool,0.0,2,0,2,1
912,sauna,0.0,1,0,1,1
912,restaurant,0.6,15,9,6,1
912,room_service,0.333,6,2,4,1
912,lounge,0.222,9,2,7,1
912,staff,0.724,116,84,32,0
912,cleanliness,0.62,50,31,19,0
912,location,0.897,126,113,13,0
912,room_comfort,0.629,143,90,53,0
912,value,0.261,46,12,34,0
912,noise,0.714,7,5,2,0
912,breakfast,0.8,80,64,16,0
913,wifi,0.615,13,8,5,1
913,gym,1.0,3,3,0,1
913,sauna,1.0,1,1,0,1
913,restaurant,0.778,18,14,4,1
913,room_service,0.385,13,5,8,1
913,event_space,1.0,1,1,0,1
913,staff,0.872,156,136,20,0
913,cleanliness,0.821,84,69,15,0
913,location,0.895,172,154,18,0
913,room_comfort,0.535,273,146,127,0
913,value,0.354,48,17,31,0
913,noise,0.764,55,42,13,0
913,breakfast,0.419,62,26,36,0
914,wifi,0.0,6,0,6,1
914,pool,0.667,3,2,1,1
914,sauna,1.0,2,2,0,1
914,restaurant,0.778,9,7,2,1
914,room_service,0.333,3,1,2,1
914,staff,0.919,37,34,3,0
914,cleanliness,0.333,3,1,2,0
914,location,0.943,35,33,2,0
914,room_comfort,0.357,42,15,27,0
914,value,0.111,9,1,8,0
914,noise,0.25,4,1,3,0
914,breakfast,0.684,19,13,6,0
915,wifi,0.571,7,4,3,1
915,pool,0.0,1,0,1,1
915,gym,0.333,3,1,2,1
915,restaurant,0.684,19,13,6,1
915,room_service,0.286,7,2,5,1
915,lounge,1.0,4,4,0,1
915,staff,0.783,143,112,31,0
915,cleanliness,0.806,31,25,6,0
915,location,0.972,107,104,3,0
915,room_comfort,0.569,202,115,87,0
915,value,0.125,32,4,28,0
915,noise,0.556,27,15,12,0
915,breakfast,0.471,68,32,36,0
916,wifi,0.6,5,3,2,1
916,pool,0.385,26,10,16,1
916,gym,0.75,8,6,2,1
916,sauna,0.405,42,17,25,1
916,restaurant,0.826,46,38,8,1
916,room_service,0.727,11,8,3,1
916,lounge,0.848,33,28,5,1
916,staff,0.898,293,263,30,0
916,cleanliness,0.867,30,26,4,0
916,location,0.967,152,147,5,0
916,room_comfort,0.683,281,192,89,0
916,value,0.288,59,17,42,0
916,noise,0.5,28,14,14,0
916,breakfast,0.742,128,95,33,0
917,wifi,0.288,52,15,37,1
917,gym,0.0,1,0,1,1
917,sauna,0.0,1,0,1,1
917,restaurant,0.8,50,40,10,1
917,room_service,0.0,2,0,2,1
917,lounge,0.25,4,1,3,1
917,staff,0.732,231,169,62,0
917,cleanliness,0.838,148,124,24,0
917,location,0.96,322,309,13,0
917,room_comfort,0.401,514,206,308,0
917,value,0.532,77,41,36,0
917,noise,0.551,98,54,44,0
917,breakfast,0.709,175,124,51,0
918,wifi,0.267,15,4,11,1
918,restaurant,0.8,15,12,3,1
918,room_service,0.0,1,0,1,1
918,staff,0.862,94,81,13,0
918,cleanliness,0.825,40,33,7,0
918,location,0.796,93,74,19,0
918,room_comfort,0.463,136,63,73,0
918,value,0.735,34,25,9,0
918,noise,0.476,21,10,11,0
918,breakfast,0.648,54,35,19,0
919,wifi,0.833,6,5,1,1
919,gym,0.5,2,1,1,1
919,sauna,1.0,1,1,0,1
919,restaurant,0.818,11,9,2,1
919,room_service,0.0,2,0,2,1
919,lounge,0.0,1,0,1,1
919,staff,0.758,95,72,23,0
919,cleanliness,0.333,18,6,12,0
919,location,0.957,116,111,5,0
919,room_comfort,0.559,118,66,52,0
919,value,0.1,20,2,18,0
919,noise,0.455,11,5,6,0
919,breakfast,0.5,34,17,17,0
920,wifi,0.429,14,6,8,1
920,sauna,0.0,4,0,4,1
920,restaurant,0.741,27,20,7,1
920,room_service,0.0,4,0,4,1
920,lounge,1.0,2,2,0,1
920,staff,0.858,183,157,26,0
920,cleanliness,0.825,63,52,11,0
920,location,0.963,242,233,9,0
920,room_comfort,0.479,259,124,135,0
920,value,0.111,63,7,56,0
920,noise,0.603,68,41,27,0
920,breakfast,0.424,99,42,57,0
921,wifi,0.098,183,18,165,1
921,pool,0.333,3,1,2,1
921,gym,0.8,10,8,2,1
921,sauna,0.462,13,6,7,1
921,restaurant,0.643,42,27,15,1
921,room_service,0.273,11,3,8,1
921,lounge,0.655,29,19,10,1
921,event_space,0.0,1,0,1,1
921,staff,0.561,180,101,79,0
921,cleanliness,0.482,85,41,44,0
921,location,0.955,313,299,14,0
921,room_comfort,0.386,363,140,223,0
921,value,0.176,102,18,84,0
921,noise,0.286,21,6,15,0
921,breakfast,0.698,179,125,54,0
922,wifi,0.25,4,1,3,1
922,gym,0.0,3,0,3,1
922,sauna,1.0,1,1,0,1
922,restaurant,0.8,55,44,11,1
922,room_service,0.8,5,4,1,1
922,lounge,0.25,4,1,3,1
922,staff,0.924,158,146,12,0
922,cleanliness,0.857,35,30,5,0
922,location,0.988,167,165,2,0
922,room_comfort,0.681,213,145,68,0
922,value,0.44,25,11,14,0
922,noise,0.864,22,19,3,0
922,breakfast,0.671,82,55,27,0
923,wifi,0.792,24,19,5,1
923,pool,0.286,35,10,25,1
923,gym,0.357,14,5,9,1
923,sauna,0.448,29,13,16,1
923,restaurant,0.671,70,47,23,1
923,room_service,0.316,19,6,13,1
923,lounge,0.688,32,22,10,1
923,event_space,0.0,1,0,1,1
923,staff,0.796,314,250,64,0
923,cleanliness,0.779,104,81,23,0
923,location,0.968,345,334,11,0
923,room_comfort,0.553,499,276,223,0
923,value,0.425,80,34,46,0
923,noise,0.45,60,27,33,0
923,breakfast,0.681,326,222,104,0
924,wifi,0.1,10,1,9,1
924,pool,0.421,19,8,11,1
924,gym,0.0,3,0,3,1
924,sauna,0.25,8,2,6,1
924,restaurant,0.45,20,9,11,1
924,room_service,0.333,9,3,6,1
924,lounge,0.0,4,0,4,1
924,staff,0.797,118,94,24,0
924,cleanliness,0.593,27,16,11,0
924,location,0.957,94,90,4,0
924,room_comfort,0.556,169,94,75,0
924,value,0.152,33,5,28,0
924,noise,0.474,19,9,10,0
924,breakfast,0.375,72,27,45,0
925,wifi,0.197,66,13,53,1
925,gym,0.0,2,0,2,1
925,sauna,0.0,2,0,2,1
925,restaurant,0.882,51,45,6,1
925,room_service,0.444,9,4,5,1
925,event_space,0.0,1,0,1,1
925,staff,0.604,318,192,126,0
925,cleanliness,0.529,170,90,80,0
925,location,0.953,486,463,23,0
925,room_comfort,0.435,581,253,328,0
925,value,0.275,102,28,74,0
925,noise,0.34,100,34,66,0
925,breakfast,0.653,147,96,51,0
926,wifi,0.783,23,18,5,1
926,pool,0.0,1,0,1,1
926,gym,0.0,2,0,2,1
926,sauna,0.0,1,0,1,1
926,restaurant,0.783,23,18,5,1
926,room_service,0.0,2,0,2,1
926,lounge,0.0,1,0,1,1
926,staff,0.879,141,124,17,0
926,cleanliness,0.856,97,83,14,0
926,location,0.884,155,137,18,0
926,room_comfort,0.626,211,132,79,0
926,value,0.528,36,19,17,0
926,noise,0.788,33,26,7,0
926,breakfast,0.597,159,95,64,0
927,wifi,0.385,13,5,8,1
927,pool,0.637,102,65,37,1
927,gym,0.412,17,7,10,1
927,sauna,0.133,30,4,26,1
927,restaurant,0.366,101,37,64,1
927,room_service,0.4,30,12,18,1
927,lounge,0.2,5,1,4,1
927,staff,0.836,470,393,77,0
927,cleanliness,0.619,63,39,24,0
927,location,0.792,130,103,27,0
927,room_comfort,0.731,591,432,159,0
927,value,0.258,194,50,144,0
927,noise,0.5,14,7,7,0
927,breakfast,0.415,236,98,138,0
928,wifi,0.0,11,0,11,1
928,restaurant,0.4,10,4,6,1
928,staff,0.632,38,24,14,0
928,cleanliness,0.75,16,12,4,0
928,location,0.943,35,33,2,0
928,room_comfort,0.482,56,27,29,0
928,value,0.571,7,4,3,0
928,noise,0.444,9,4,5,0
928,breakfast,0.444,27,12,15,0
929,wifi,0.0,1,0,1,1
929,restaurant,1.0,1,1,0,1
929,staff,0.667,12,8,4,0
929,cleanliness,0.667,3,2,1,0
929,location,0.9,10,9,1,0
929,room_comfort,0.7,10,7,3,0
929,value,0.0,2,0,2,0
929,noise,0.333,3,1,2,0
929,breakfast,0.333,3,1,2,0
930,wifi,0.0,2,0,2,1
930,restaurant,0.5,2,1,1,1
930,room_service,0.0,1,0,1,1
930,lounge,1.0,2,2,0,1
930,staff,0.75,12,9,3,0
930,cleanliness,0.75,4,3,1,0
930,location,0.933,15,14,1,0
930,room_comfort,0.333,18,6,12,0
930,value,0.25,4,1,3,0
930,noise,1.0,1,1,0,0
930,breakfast,0.429,7,3,4,0
931,wifi,0.0,1,0,1,1
931,gym,0.0,2,0,2,1
931,restaurant,0.0,1,0,1,1
931,room_service,1.0,1,1,0,1
931,staff,0.538,13,7,6,0
931,cleanliness,0.4,5,2,3,0
931,location,0.125,8,1,7,0
931,room_comfort,0.588,17,10,7,0
931,value,0.5,2,1,1,0
931,noise,0.0,1,0,1,0
931,breakfast,0.0,4,0,4,0
932,wifi,0.367,30,11,19,1
932,restaurant,0.625,16,10,6,1
932,lounge,0.0,1,0,1,1
932,staff,0.777,197,153,44,0
932,cleanliness,0.893,131,117,14,0
932,location,0.934,259,242,17,0
932,room_comfort,0.546,337,184,153,0
932,value,0.525,59,31,28,0
932,noise,0.419,86,36,50,0
932,breakfast,0.466,174,81,93,0
933,wifi,1.0,1,1,0,1
933,restaurant,0.75,4,3,1,1
933,lounge,0.0,1,0,1,1
933,staff,0.885,26,23,3,0
933,cleanliness,0.667,12,8,4,0
933,location,1.0,26,26,0,0
933,room_comfort,0.564,39,22,17,0
933,value,0.6,10,6,4,0
933,noise,0.5,8,4,4,0
